# units
ns
# device	initial_time
0	0
# END_INIT_T0
# Relative device timing error
999928
# END_INIT
# event_id	command_queue_id	device_id	state	func_name	time
127	0	0	END	enqueue_copy	90893433312000
128	0	0	QUEUED	enqueue_copy	90893022133440
128	0	0	SUBMIT	enqueue_copy	90893022134400
128	0	0	START	enqueue_copy	90893574487040
128	0	0	END	enqueue_copy	90893574488640
129	0	0	QUEUED	enqueue_copy	90893022494400
129	0	0	SUBMIT	enqueue_copy	90893022495360
129	0	0	START	enqueue_copy	90893574490880
129	0	0	END	enqueue_copy	90893574491840
130	0	0	QUEUED	enqueue_copy	90893022843840
130	0	0	SUBMIT	enqueue_copy	90893022844800
130	0	0	START	enqueue_copy	90893574492800
130	0	0	END	enqueue_copy	90893574493760
131	0	0	QUEUED	enqueue_copy	90893041325440
131	0	0	SUBMIT	enqueue_copy	90893041326720
131	0	0	START	enqueue_copy	90893629140800
131	0	0	END	enqueue_copy	90893629142720
132	0	0	QUEUED	enqueue_copy	90893041683840
132	0	0	SUBMIT	enqueue_copy	90893041684480
132	0	0	START	enqueue_copy	90893629145280
132	0	0	END	enqueue_copy	90893629146240
133	0	0	QUEUED	enqueue_copy	90893042032320
133	0	0	SUBMIT	enqueue_copy	90893042032960
133	0	0	START	enqueue_copy	90893629147520
133	0	0	END	enqueue_copy	90893629148480
134	0	0	QUEUED	enqueue_copy	90893073796800
134	0	0	SUBMIT	enqueue_copy	90893073798400
134	0	0	START	enqueue_copy	90893734815680
134	0	0	END	enqueue_copy	90893734828160
135	0	0	QUEUED	enqueue_copy	90893074203200
135	0	0	SUBMIT	enqueue_copy	90893074204160
135	0	0	START	enqueue_copy	90893734838080
135	0	0	END	enqueue_copy	90893734870080
136	0	0	QUEUED	enqueue_copy	90893074592320
136	0	0	SUBMIT	enqueue_copy	90893074593280
136	0	0	START	enqueue_copy	90893734872000
136	0	0	END	enqueue_copy	90893734883200
137	0	0	QUEUED	enqueue_copy	90893086505280
137	0	0	SUBMIT	enqueue_copy	90893086506240
137	0	0	START	enqueue_copy	90896014778240
137	0	0	END	enqueue_copy	90896014778880
138	0	0	QUEUED	enqueue_copy	90896047787200
138	0	0	SUBMIT	enqueue_copy	90896047791360
138	0	0	START	enqueue_copy	90896119691520
138	0	0	END	enqueue_copy	90896119698240
139	0	0	QUEUED	enqueue_copy	90896084343040
139	0	0	SUBMIT	enqueue_copy	90896084345600
139	0	0	START	enqueue_copy	90896170059520
139	0	0	END	enqueue_copy	90896170061120
140	0	0	QUEUED	enqueue_copy	90896084829120
140	0	0	SUBMIT	enqueue_copy	90896084830720
